SystemCode,TransNumber,TransDate,TransType,UCode,snum,SRNNumber,SRNType,PONumber,I,ItemCode,Item_Locked,ItemStatus,AddValue,Filled_Quantity,Billed_Quantity,RCP_Quantity,ISS_Quantity,PCS_Quantity,Meter_Quantity,RCP_Price,ISS_Price,RCP_Amount,ISS_Amount,Pack_Contains,KGContains,Packing,Rate_ED_Inv,Value_ED_INV,Rate_STD_Cost,Value_STD_Cost,Rate_NSales,Value_NSales,Sale_Price,ST_Rate,ST_Value,ST_Percent,ST_Amount,ST_Percent_A,ED_Rate,ED_Value,ED_Percent,ED_Amount,Freight_Amount,OT_Amount,Avg_Rate,Avg_Amount,ReceiptCode,IssueCode,WIPCode,COGSCode,SalesTaxCode,ExciseCode,SaleCode,ProcessCode,FreightCode,OtherCode,UPBillCode,U_STDRate,U_STDR_Process,SchemeRate,SchemeAmount,SchemeGrossTotal,SchemeTransNumber,Contain,ForExRate,ForExAmount,Calc_rate,Qty_used,OQty_Used,ScheduleDate,ScheduleQty,BackLog,Current_DP,Hold,USD,OJobQty,Status,Deal_No_DT,DealSize_DT,Log_Qty,PrintedType,Deal_Price,zrno
03,23040031,4/4/2023,0,Rabab Saleem,0,,L,,,95000104468,0,0,0,991,0,0,500,0,0,0,0,0,0,500,1,Kgs,1059.32,529660,0,0,0,529660,0,0,0,0,0,0,0,529660,0,0,0,0,0,0,,,,,,,,,,,,0,,0,0,0,,0,0,0,0,495.5,0,12/30/3799,500,0,0,,,0,,,,0,Printed,0,40711
03,23040032,4/4/2023,0,Rabab Saleem,0,,L,,,95000104469,0,0,0,1069.8,0,0,500,0,0,0,0,0,0,500,1,Kgs,1415.25,707625,0,0,0,707625,0,0,0,0,0,0,0,707625,0,0,0,0,0,0,,,,,,,,,,,,0,,0,0,0,,0,0,0,0,534.9,0,12/30/3799,500,0,0,,,0,,,,0,Printed,0,40712
03,23040033,4/4/2023,0,Rabab Saleem,0,,L,,,95000104470,0,0,0,960,0,0,500,0,0,0,0,0,0,500,1,Kgs,1059.32,529660,0,0,0,529660,0,0,0,0,0,0,0,529660,0,0,0,0,0,0,,,,,,,,,,,,0,,0,0,0,,0,0,0,0,480,0,12/30/3799,500,0,0,,,0,,,,0,Printed,0,40713
03,23040034,4/4/2023,0,Rabab Saleem,0,,L,,,95000104471,0,0,0,937.9,0,0,500,0,0,0,0,0,0,500,1,Kgs,1415.25,707625,0,0,0,707625,0,0,0,0,0,0,0,707625,0,0,0,0,0,0,,,,,,,,,,,,0,,0,0,0,,0,0,0,0,468.95,0,12/30/3799,500,0,0,,,0,,,,0,Printed,0,40714
03,23040035,4/4/2023,0,Rabab Saleem,0,,L,,,95000104472,0,0,0,476.92,0,0,225,0,0,0,0,0,0,225,1,Kgs,1121,252225,0,0,0,252225,0,0,0,0,0,0,0,252225,0,0,0,0,0,0,,,,,,,,,,,,0,,0,0,0,,0,0,0,0,238.46,0,12/30/3799,225,0,0,,,0,,,,0,Printed,0,40367
03,23040036,4/4/2023,0,Rabab Saleem,0,,L,,,95000104473,0,0,0,453.4,0,0,225,0,0,0,0,0,0,225,1,Kgs,1121,252225,0,0,0,252225,0,0,0,0,0,0,0,252225,0,0,0,0,0,0,,,,,,,,,,,,0,,0,0,0,,0,0,0,0,226.7,0,12/30/3799,225,0,0,,,0,,,,0,Printed,0,40366
03,23040037,4/4/2023,0,Rabab Saleem,0,,L,,,95000104474,0,0,0,459.62,0,0,225,0,0,0,0,0,0,225,1,Kgs,1121,252225,0,0,0,252225,0,0,0,0,0,0,0,252225,0,0,0,0,0,0,,,,,,,,,,,,0,,0,0,0,,0,0,0,0,229.81,0,12/30/3799,225,0,0,,,0,,,,0,Printed,0,40368
03,23040038,4/4/2023,0,Rabab Saleem,0,,L,,,95000104045,0,0,0,3020.5,0,0,1500,0,0,0,0,0,0,1500,1,Kgs,915,1372500,0,0,0,1372500,0,0,0,0,0,0,0,1372500,0,0,0,0,0,0,,,,,,,,,,,,0,,0,0,0,,0,0,0,0,1510.25,0,12/30/3799,1500,0,0,,,0,,,,0,Printed,0,40369
03,23040039,4/4/2023,0,Rabab Saleem,0,,L,,,95000200016,0,0,0,2015.4,0,0,1000,0,0,0,0,0,0,1000,1,Kgs,835,835000,0,0,0,835000,0,0,0,0,0,0,0,835000,0,0,0,0,0,0,,,,,,,,,,,,0,,0,0,0,,0,0,0,0,1007.7,0,12/30/3799,1000,0,0,,,0,,,,0,Printed,0,39959
03,23040040,4/4/2023,0,Rabab Saleem,0,,L,,,95000102708,0,0,0,92.2,0,0,48.4329264,10600,0,0,0,0,0,48.4329264,1,Pcs,2.9,30740,0,0,0,30740,0,0,0,0,0,0,0,30740,0,0,0,0,0,0,,,,,,,,,,,,0,,0,0,0,,0,0,0,0,46.1,0,12/30/3799,48.43,0,0,,,0,,,,0,Printed,0,39960
03,23040041,4/4/2023,0,Zakir,0,,L,,,95000502152,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,Pcs,22657.5,22657.5,0,0,0,22657.5,0,0,0,0,0,0,0,22657.5,0,0,0,0,0,0,,,,,,,,,,,,0,,0,0,0,,0,0,0,0,0,0,4/4/2023,1,0,0,,,0,,,,0,Printed,0,39961
03,23040042,4/4/2023,0,Zakir,0,,L,,,95000503963,0,0,0,0,0,0,1,6,0,0,0,0,0,1,1,Pcs,28224,169344,0,0,0,169344,0,0,0,0,0,0,0,169344,0,0,0,0,0,0,,,,,,,,,,,,0,,0,0,0,,0,0,0,0,0,0,4/4/2023,1,0,0,,,0,,,,0,Printed,0,39974
03,23040042,4/4/2023,0,Zakir,1,,L,,,95000503964,0,0,0,0,0,0,1,8,0,0,0,0,0,1,1,Pcs,33264,266112,0,0,0,266112,0,0,0,0,0,0,0,266112,0,0,0,0,0,0,,,,,,,,,,,,0,,0,0,0,,0,0,0,0,0,0,4/4/2023,1,0,0,,,0,,,,0,Printed,0,39975
03,23040042,4/4/2023,0,Zakir,2,,L,,,95000503965,0,0,0,0,0,0,1,7,0,0,0,0,0,1,1,Pcs,33264,232848,0,0,0,232848,0,0,0,0,0,0,0,232848,0,0,0,0,0,0,,,,,,,,,,,,0,,0,0,0,,0,0,0,0,0,0,4/4/2023,1,0,0,,,0,,,,0,Printed,0,39976
03,23040042,4/4/2023,0,Zakir,3,,L,,,95000503966,0,0,0,0,0,0,1,6,0,0,0,0,0,1,1,Pcs,28224,169344,0,0,0,169344,0,0,0,0,0,0,0,169344,0,0,0,0,0,0,,,,,,,,,,,,0,,0,0,0,,0,0,0,0,0,0,4/4/2023,1,0,0,,,0,,,,0,Printed,0,39977
03,23040042,4/4/2023,0,Zakir,4,,L,,,95000503967,0,0,0,0,0,0,1,5,0,0,0,0,0,1,1,Pcs,28224,141120,0,0,0,141120,0,0,0,0,0,0,0,141120,0,0,0,0,0,0,,,,,,,,,,,,0,,0,0,0,,0,0,0,0,0,0,4/4/2023,1,0,0,,,0,,,,0,Printed,0,39978
03,23040042,4/4/2023,0,Zakir,5,,L,,,95000503968,0,0,0,0,0,0,1,7,0,0,0,0,0,1,1,Pcs,33264,232848,0,0,0,232848,0,0,0,0,0,0,0,232848,0,0,0,0,0,0,,,,,,,,,,,,0,,0,0,0,,0,0,0,0,0,0,4/4/2023,1,0,0,,,0,,,,0,Printed,0,39979
03,23040042,4/4/2023,0,Zakir,6,,L,,,98000500003,0,0,0,0,0,0,1,6,0,0,0,0,0,1,1,Pcs,33600,201600,0,0,0,201600,0,0,0,0,0,0,0,201600,0,0,0,0,0,0,,,,,,,,,,,,0,,0,0,0,,0,0,0,0,0,0,4/4/2023,1,0,0,,,0,,,,0,Printed,0,39980
03,23040042,4/4/2023,0,Zakir,7,,L,,,95000503969,0,0,0,0,0,0,1,8,0,0,0,0,0,1,1,Pcs,36288,290304,0,0,0,290304,0,0,0,0,0,0,0,290304,0,0,0,0,0,0,,,,,,,,,,,,0,,0,0,0,,0,0,0,0,0,0,4/4/2023,1,0,0,,,0,,,,0,Printed,0,39981
03,23040042,4/4/2023,0,Zakir,8,,L,,,95000503970,0,0,0,0,0,0,1,8,0,0,0,0,0,1,1,Pcs,28224,225792,0,0,0,225792,0,0,0,0,0,0,0,225792,0,0,0,0,0,0,,,,,,,,,,,,0,,0,0,0,,0,0,0,0,0,0,4/4/2023,1,0,0,,,0,,,,0,Printed,0,39982
03,23040043,4/4/2023,0,Aimal,0,,L,,,96000200032,0,0,0,2010,0,0,1000,0,0,0,0,0,0,1000,1,Kgs,800,800000,0,0,0,800000,0,0,0,0,0,0,0,800000,0,0,0,0,0,0,,,,,,,,,,,,0,,0,0,0,,0,0,0,0,1005,0,4/4/2023,1000,0,0,,,0,,,,0,Printed,0,39973
03,23040044,4/4/2023,0,Aimal,0,,L,,,96000200065,0,0,0,2018,0,0,1000,0,0,0,0,0,0,1000,1,Kgs,800,800000,0,0,0,800000,0,0,0,0,0,0,0,800000,0,0,0,0,0,0,,,,,,,,,,,,0,,0,0,0,,0,0,0,0,1009,0,4/4/2023,1000,0,0,,,0,,,,0,Printed,0,39983
03,23040045,4/4/2023,0,Zakir,0,,L,,,95000503749,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,Pcs,12000,12000,0,0,0,12000,0,0,0,0,0,0,0,12000,0,0,0,0,0,0,,,,,,,,,,,,0,,0,0,0,,0,0,0,0,0,0,4/4/2023,1,0,0,,,0,,,,0,Printed,0,39984
03,23040045,4/4/2023,0,Zakir,1,,L,,,95000503881,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,Pcs,12000,12000,0,0,0,12000,0,0,0,0,0,0,0,12000,0,0,0,0,0,0,,,,,,,,,,,,0,,0,0,0,,0,0,0,0,0,0,4/4/2023,1,0,0,,,0,,,,0,Printed,0,39985
03,23040046,4/5/2023,0,Rabab Saleem,0,,L,,,95000104260,0,0,0,1892.9,0,0,1000,0,0,0,0,0,0,1000,1,Kgs,945,945000,0,0,0,945000,0,0,0,0,0,0,0,945000,0,0,0,0,0,0,,,,,,,,,,,,0,,0,0,0,,0,0,0,0,946.45,0,12/30/3799,1000,0,0,,,0,,,,0,Printed,0,40002
03,23040047,4/5/2023,0,Rabab Saleem,0,,L,,,95000104087,0,0,0,432.32,0,0,300,0,0,0,0,0,0,300,1,Kgs,100,30000,0,0,0,30000,0,0,0,0,0,0,0,30000,0,0,0,0,0,0,,,,,,,,,,,,0,,0,0,0,,0,0,0,0,328.95,0,12/30/3799,300,0,0,,,0,,,,0,Printed,0,40001
03,23040048,4/5/2023,0,Rabab Saleem,0,,L,,,95000104478,0,0,0,0,0,0,5,20,0,0,0,0,0,5,1,Pcs,0.1,2,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,,,,,,,,,,,,0,,0,0,0,,0,0,0,0,0,0,,0,0,0,,,0,,,,0,Printed,0,40004
03,23040048,4/5/2023,0,Rabab Saleem,1,,L,,,95000104479,0,0,0,0,0,0,5,20,0,0,0,0,0,5,1,Pcs,0.1,2,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,,,,,,,,,,,,0,,0,0,0,,0,0,0,0,0,0,,0,0,0,,,0,,,,0,Printed,0,40005
03,23040049,4/5/2023,0,Rabab Saleem,0,,L,,,95000104480,0,0,0,7.64,0,0,5,0,0,0,0,0,0,5,1,Kgs,0.1,0.5,0,0,0,0.5,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,,,,,,,,,,,,0,,0,0,0,,0,0,0,0,3.82,0,12/30/3799,5,0,0,,,0,,,,0,Printed,0,40006
03,23040049,4/5/2023,0,Rabab Saleem,1,,L,,,95000104481,0,0,0,10.32,0,0,5,0,0,0,0,0,0,5,1,Kgs,0.1,0.5,0,0,0,0.5,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,,,,,,,,,,,,0,,0,0,0,,0,0,0,0,5.16,0,12/30/3799,5,0,0,,,0,,,,0,Printed,0,40007
03,23040050,4/6/2023,0,Rabab Saleem,0,,L,,,95000703806,0,0,0,2500,0,0,1250,0,0,0,0,0,0,1250,1,Kgs,596.2,745250,0,0,0,745250,0,0,0,0,0,0,0,745250,0,0,0,0,0,0,,,,,,,,,,,,0,,0,0,0,,0,0,0,0,1250,0,12/30/3799,1250,0,0,,,0,,,,0,Printed,0,40010
03,23040051,4/6/2023,0,Rabab Saleem,0,,L,,,95000104277,0,0,0,1461.27,0,0,2000,0,0,0,0,0,0,2000,1,Kgs,920,1840000,0,0,0,1840000,0,0,0,0,0,0,0,1840000,0,0,0,0,0,0,,,,,,,,,,,,0,,0,0,0,,0,0,0,0,974.33,0,1/0/1900,2000,0,0,,,0,,,,0,Printed,0,40016
03,23040052,4/6/2023,0,Izhar Ahmed,0,,L,,,97000900051,0,0,0,470,0,0,235,0,0,0,0,0,0,235,1,Kgs,61,14335,0,0,0,14335,0,0,0,0,0,0,0,14335,0,0,0,0,0,0,,,,,,,,,,,,0,,0,0,0,,0,0,0,0,235,0,4/6/2023,235,0,0,,,0,,,,0,Printed,0,40017
03,23040053,4/6/2023,0,Rabab Saleem,0,,L,,,95000104196,0,0,0,2090,0,0,1000,0,0,0,0,0,0,1000,1,Kgs,895,895000,0,0,0,895000,0,0,0,0,0,0,0,895000,0,0,0,0,0,0,,,,,,,,,,,,0,,0,0,0,,0,0,0,0,1045,0,12/30/3799,1000,0,0,,,0,,,,0,Printed,0,40018
03,23040054,4/6/2023,0,Rabab Saleem,0,,L,,,95000104482,0,0,0,3992.76,0,0,2000,0,0,0,0,0,0,2000,1,Kgs,895,1790000,0,0,0,1790000,0,0,0,0,0,0,0,1790000,0,0,0,0,0,0,,,,,,,,,,,,0,,0,0,0,,0,0,0,0,1996.38,0,1/0/1900,2000,0,0,,,0,,,,0,Printed,0,40019
03,23040055,4/6/2023,0,Aimal,0,,L,,,95000102633,0,0,0,6.2,0,0,5,0,0,0,0,0,0,5,1,Kgs,0.01,0.05,0,0,0,0.05,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,,,,,,,,,,,,0,,0,0,0,,0,0,0,0,3.1,0,4/6/2023,5,0,0,,,0,,,,0,Printed,0,40041
03,23040055,4/6/2023,0,Aimal,1,,L,,,95000103212,0,0,0,7.2,0,0,5,0,0,0,0,0,0,5,1,Kgs,0.01,0.05,0,0,0,0.05,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,,,,,,,,,,,,0,,0,0,0,,0,0,0,0,3.6,0,4/6/2023,5,0,0,,,0,,,,0,Printed,0,40042
03,23040056,4/6/2023,0,Zakir,0,,L,,,95000503971,0,0,0,0,0,0,1,7,0,0,0,0,0,1,1,Pcs,13377,93639,0,0,0,93639,0,0,0,0,0,0,0,93639,0,0,0,0,0,0,,,,,,,,,,,,0,,0,0,0,,0,0,0,0,0,0,4/6/2023,1,0,0,,,0,,,,0,Printed,0,40022
03,23040056,4/6/2023,0,Zakir,1,,L,,,95000503972,0,0,0,0,0,0,1,7,0,0,0,0,0,1,1,Pcs,13377,93639,0,0,0,93639,0,0,0,0,0,0,0,93639,0,0,0,0,0,0,,,,,,,,,,,,0,,0,0,0,,0,0,0,0,0,0,4/6/2023,1,0,0,,,0,,,,0,Printed,0,40023
03,23040056,4/6/2023,0,Zakir,2,,L,,,95000503973,0,0,0,0,0,0,1,7,0,0,0,0,0,1,1,Pcs,12012,84084,0,0,0,84084,0,0,0,0,0,0,0,84084,0,0,0,0,0,0,,,,,,,,,,,,0,,0,0,0,,0,0,0,0,0,0,4/6/2023,1,0,0,,,0,,,,0,Printed,0,40024
03,23040056,4/6/2023,0,Zakir,3,,L,,,95000503974,0,0,0,0,0,0,1,7,0,0,0,0,0,1,1,Pcs,12012,84084,0,0,0,84084,0,0,0,0,0,0,0,84084,0,0,0,0,0,0,,,,,,,,,,,,0,,0,0,0,,0,0,0,0,0,0,4/6/2023,1,0,0,,,0,,,,0,Printed,0,40025
03,23040057,4/6/2023,0,Rabab Saleem,0,,L,,,95000702765,0,0,0,0,0,0,40,0,0,0,0,0,0,40,1,Kgs,320,12800,0,0,0,12800,0,0,0,0,0,0,0,12800,0,0,0,0,0,0,,,,,,,,,,,,0,,0,0,0,,0,0,0,0,0,0,,40,0,0,,,0,,,,0,Printed,0,40201
03,23040058,4/6/2023,0,Rabab Saleem,0,,L,,,95000104281,0,0,0,0,0,0,1000,0,0,0,0,0,0,1000,1,Kgs,1010,1010000,0,0,0,1010000,0,0,0,0,0,0,0,1010000,0,0,0,0,0,0,,,,,,,,,,,,0,,0,0,0,,0,0,0,0,0,0,,1000,0,0,,,0,,,,0,Printed,0,40237
03,23040059,4/6/2023,0,Rabab Saleem,0,,L,,,95000703961,0,0,0,343.84,0,0,180,0,0,0,0,0,0,180,1,Kgs,15,2700,0,0,0,2700,0,0,0,0,0,0,0,2700,0,0,0,0,0,0,,,,,,,,,,,,0,,0,0,0,,0,0,0,0,171.92,0,12/30/3799,180,0,0,,,0,,,,0,Printed,0,40043
03,23040059,4/6/2023,0,Rabab Saleem,1,,L,,,95000703962,0,0,0,159.12,0,0,85,0,0,0,0,0,0,85,1,Kgs,15,1275,0,0,0,1275,0,0,0,0,0,0,0,1275,0,0,0,0,0,0,,,,,,,,,,,,0,,0,0,0,,0,0,0,0,79.56,0,12/30/3799,85,0,0,,,0,,,,0,Printed,0,40044
03,23040060,4/6/2023,0,Rabab Saleem,0,,L,,,95000103872,0,0,0,1383.4,0,0,698.515392,2400000,0,0,0,0,0,698.515392,1,Pcs,0.2978,714720,0,0,0,714720,0,0,0,0,0,0,0,714720,0,0,0,0,0,0,,,,,,,,,,,,0,,0,0,0,,0,0,0,0,691.7,0,12/30/3799,698.52,0,0,,,0,,,,0,Printed,0,40288
03,23040061,4/6/2023,0,Rabab Saleem,0,,L,,,95000104435,0,0,0,3623.9,0,0,1821.538941,3000000,0,0,0,0,0,1821.538941,1,Pcs,0.58975,1769250,0,0,0,1769250,0,0,0,0,0,0,0,1769250,0,0,0,0,0,0,,,,,,,,,,,,0,,0,0,0,,0,0,0,0,1811.95,0,1/0/1900,1821.54,0,0,,,0,,,,0,Printed,0,40290
03,23040062,4/6/2023,0,Rabab Saleem,0,,L,,,95000104477,0,0,0,6475.9,0,0,3361.176,12000000,0,0,0,0,0,3361.176,1,Pcs,0.2978,3573600,0,0,0,3573600,0,0,0,0,0,0,0,3573600,0,0,0,0,0,0,,,,,,,,,,,,0,,0,0,0,,0,0,0,0,3237.95,0,1/0/1900,3361.18,0,0,,,0,,,,0,Printed,0,40291
03,23040063,4/6/2023,0,Rabab Saleem,0,,L,,,95000104483,0,0,0,10.48,0,0,5,0,0,0,0,0,0,5,1,Kgs,0.1,0.5,0,0,0,0.5,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,,,,,,,,,,,,0,,0,0,0,,0,0,0,0,5.24,0,12/30/3799,5,0,0,,,0,,,,0,Printed,0,40119
03,23040064,4/6/2023,0,Rabab Saleem,0,,L,,,95000102266,0,0,0,0,0,0,500,0,0,0,0,0,0,500,1,Kgs,1260,630000,0,0,0,630000,0,0,0,0,0,0,0,630000,0,0,0,0,0,0,,,,,,,,,,,,0,,0,0,0,,0,0,0,0,0,0,,500,0,0,,,0,,,,0,Printed,0,40899
03,23040065,4/6/2023,0,Rabab Saleem,0,,L,,,95000102294,0,0,0,0,0,0,1000,0,0,0,0,0,0,1000,1,Kgs,1260,1260000,0,0,0,1260000,0,0,0,0,0,0,0,1260000,0,0,0,0,0,0,,,,,,,,,,,,0,,0,0,0,,0,0,0,0,0,0,,1000,0,0,,,0,,,,0,Printed,0,40900
03,23040066,4/6/2023,0,Rabab Saleem,0,,L,,,95000102239,0,0,0,0,0,0,500,0,0,0,0,0,0,500,1,Kgs,1260,630000,0,0,0,630000,0,0,0,0,0,0,0,630000,0,0,0,0,0,0,,,,,,,,,,,,0,,0,0,0,,0,0,0,0,0,0,,500,0,0,,,0,,,,0,Printed,0,40901
03,23040067,4/6/2023,0,Rabab Saleem,0,,L,,,95000102800,0,0,0,0,0,0,500,0,0,0,0,0,0,500,1,Kgs,1260,630000,0,0,0,630000,0,0,0,0,0,0,0,630000,0,0,0,0,0,0,,,,,,,,,,,,0,,0,0,0,,0,0,0,0,0,0,,500,0,0,,,0,,,,0,Printed,0,40902
03,23040068,4/6/2023,0,Rabab Saleem,0,,L,,,95000102293,0,0,0,0,0,0,500,0,0,0,0,0,0,500,1,Kgs,1260,630000,0,0,0,630000,0,0,0,0,0,0,0,630000,0,0,0,0,0,0,,,,,,,,,,,,0,,0,0,0,,0,0,0,0,0,0,,500,0,0,,,0,,,,0,Printed,0,40903
03,23040069,4/6/2023,0,Rabab Saleem,0,,L,,,95000102266,0,0,0,631.24,0,0,500,0,0,0,0,0,630000,500,1,Kgs,1260,630000,0,0,0,630000,0,0,0,0,0,0,0,630000,0,0,0,0,0,0,,,,,,,,,,,,0,,0,0,630000,,0,0,0,0,498.5,0,1/0/1900,500,0,0,,,0,,,,0,Printed,0,41014
03,23040070,4/6/2023,0,Rabab Saleem,0,,L,,,95000103723,0,0,0,0,0,0,1442,0,0,0,0,0,0,1442,1,Kgs,535,771470,0,0,0,771470,0,0,0,0,0,0,0,771470,0,0,0,0,0,0,,,,,,,,,,,,0,,0,0,0,,0,0,0,0,0,0,,0,0,0,,,0,,,,0,Printed,0,40059
03,23040071,4/6/2023,0,Rabab Saleem,0,,L,,,95000101350,0,0,0,544.1,0,0,250,0,0,0,0,0,0,250,1,Kgs,1125,281250,0,0,0,281250,0,0,0,0,0,0,0,281250,0,0,0,0,0,0,,,,,,,,,,,,0,,0,0,0,,0,0,0,0,272.05,0,12/30/3799,250,0,0,,,0,,,,0,Printed,0,40166
03,23040072,4/7/2023,0,Rabab Saleem,0,,L,,,95000703806,0,0,0,5000,0,0,3750,0,0,0,0,0,0,3750,1,Kgs,596.2,2235750,0,0,0,2235750,0,0,0,0,0,0,0,2235750,0,0,0,0,0,0,,,,,,,,,,,,0,,0,0,0,,0,0,0,0,3750,0,12/30/3799,3750,0,0,,,0,,,,0,Printed,0,40124
03,23040073,4/7/2023,0,Rabab Saleem,0,,L,,,95000104485,0,0,0,641.6,0,0,400,0,0,0,0,0,0,400,1,Kgs,955.8,382320,0,0,0,382320,0,0,0,0,0,0,0,382320,0,0,0,0,0,0,,,,,,,,,,,,0,,0,0,0,,0,0,0,0,320.8,0,1/0/1900,400,0,0,,,0,,,,0,Printed,0,40138
03,23040074,4/7/2023,0,Rabab Saleem,0,,L,,,95000103070,0,0,0,2150.5,0,0,2375.989583,500000,0,0,0,0,0,2375.989583,1,Pcs,8,4000000,0,0,0,4000000,0,0,0,0,0,0,0,4000000,0,0,0,0,0,0,,,,,,,,,,,,0,,0,0,0,,0,0,0,0,1950.45,0,12/30/3799,2375.99,0,0,,,0,,,,0,Printed,0,40143
03,23040075,4/7/2023,0,Rabab Saleem,0,,L,,,95000103853,0,0,0,329,0,0,370.654375,140000,0,0,0,0,0,370.654375,1,Pcs,5.75,805000,0,0,0,805000,0,0,0,0,0,0,0,805000,0,0,0,0,0,0,,,,,,,,,,,,0,,0,0,0,,0,0,0,0,329,0,1/0/1900,370.65,0,0,,,0,,,,0,Printed,0,40144
03,23040076,4/8/2023,0,Mohsin,0,,L,,,95000104255,0,0,0,2421.44,0,0,1211,0,0,0,0,0,0,1200,1,Kgs,870,1044000,0,0,0,1044000,0,0,0,0,0,0,0,1044000,0,0,0,0,0,0,,,,,,,,,,,,0,,0,0,0,,0,0,0,0,1210.72,0,12/30/3799,1211,0,0,,,0,,,,0,Printed,0,40452
03,23040077,4/8/2023,0,Rabab Saleem,0,,L,,,95000104558,0,0,0,2562.96,0,0,1532,0,0,0,0,0,1305000,1532,1,Kgs,870,1332840,0,0,0,1332840,0,0,0,0,0,0,0,1332840,0,0,0,0,0,0,,,,,,,,,,,,0,,0,0,1305000,,0,0,0,0,1531.48,0,12/30/3799,1532,0,0,,,0,,,,0,Printed,0,41625
03,23040078,4/8/2023,0,Mohsin,0,,L,,,95000104557,0,0,0,1020,0,0,510,0,0,0,0,0,435000,510,1,Kgs,870,443700,0,0,0,443700,0,0,0,0,0,0,0,443700,0,0,0,0,0,0,,,,,,,,,,,,0,,0,0,435000,,0,0,0,0,510,0,12/30/3799,510,0,0,,,0,,,,0,Printed,0,42939
03,23040079,4/8/2023,0,Rabab Saleem,0,,L,,,95000104454,0,0,0,2400,0,0,1200,0,0,0,0,0,0,1200,1,Kgs,870,1044000,0,0,0,1044000,0,0,0,0,0,0,0,1044000,0,0,0,0,0,0,,,,,,,,,,,,0,,0,0,0,,0,0,0,0,1200,0,12/30/3799,1200,0,0,,,0,,,,0,Printed,0,40154
03,23040080,4/8/2023,0,Rabab Saleem,0,,L,,,95000104454,0,0,0,2623.88,0,0,2400,0,0,0,0,0,0,2400,1,Kgs,870,2088000,0,0,0,2088000,0,0,0,0,0,0,0,2088000,0,0,0,0,0,0,,,,,,,,,,,,0,,0,0,0,,0,0,0,0,2399.88,0,12/30/3799,2400,0,0,,,0,,,,0,Printed,0,40155
03,23040081,4/8/2023,0,Rabab Saleem,0,,L,,,95000104455,0,0,0,1968.92,0,0,1000,0,0,0,0,0,0,1000,1,Kgs,870,870000,0,0,0,870000,0,0,0,0,0,0,0,870000,0,0,0,0,0,0,,,,,,,,,,,,0,,0,0,0,,0,0,0,0,984.46,0,12/30/3799,1000,0,0,,,0,,,,0,Printed,0,40156
03,23040082,4/8/2023,0,Rabab Saleem,0,,L,,,95000104495,0,0,0,1023.12,0,0,513,0,0,0,0,0,435000,513,1,Kgs,870,446310,0,0,0,446310,0,0,0,0,0,0,0,446310,0,0,0,0,0,0,,,,,,,,,,,,0,,0,0,435000,,0,0,0,0,511.56,0,1/0/1900,513,0,0,,,0,,,,0,Printed,0,41008
03,23040083,4/8/2023,0,Rabab Saleem,0,,L,,,95000104007,0,0,0,945.48,0,0,500,0,0,0,0,0,0,500,1,Kgs,870,435000,0,0,0,435000,0,0,0,0,0,0,0,435000,0,0,0,0,0,0,,,,,,,,,,,,0,,0,0,0,,0,0,0,0,472.74,0,1/0/1900,500,0,0,,,0,,,,0,Printed,0,40158
03,23040084,4/8/2023,0,Rabab Saleem,0,,L,,,95000103119,0,0,0,205.4,0,0,1000,50000,0,0,0,0,0,1000,1,Pcs,3.8644,193220,0,0,0,193220,0,0,0,0,0,0,0,193220,0,0,0,0,0,0,,,,,,,,,,,,0,,0,0,0,,0,0,0,0,198.6,0,12/30/3799,1000,0,0,,,0,,,,0,Printed,0,40178
03,23040085,4/8/2023,0,Rabab Saleem,0,,L,,,95000103914,0,0,0,211.7,0,0,1000,36000,0,0,0,0,0,1000,1,Pcs,3.65254,131491.44,0,0,0,131491.44,0,0,0,0,0,0,0,131491.44,0,0,0,0,0,0,,,,,,,,,,,,0,,0,0,0,,0,0,0,0,181.8,0,12/30/3799,1000,0,0,,,0,,,,0,Printed,0,40238
03,23040086,4/8/2023,0,Rabab Saleem,0,,L,,,95000103436,0,0,0,410.8,0,0,1000,109000,0,0,0,0,0,1000,1,Pcs,3.8644,421219.6,0,0,0,421219.6,0,0,0,0,0,0,0,421219.6,0,0,0,0,0,0,,,,,,,,,,,,0,,0,0,0,,0,0,0,0,410.8,0,12/30/3799,1000,0,0,,,0,,,,0,Printed,0,40180
03,23040087,4/8/2023,0,Rabab Saleem,0,,L,,,95000402028,0,0,0,541.1,0,0,1000,107000,0,0,0,0,0,1000,1,Pcs,3.8644,413490.8,0,0,0,413490.8,0,0,0,0,0,0,0,413490.8,0,0,0,0,0,0,,,,,,,,,,,,0,,0,0,0,,0,0,0,0,460.5,0,12/30/3799,1000,0,0,,,0,,,,0,Printed,0,40181
